onset1	nucleus1	coda1	onset2	nucleus2	coda2	shape	syllable.contact.code	transcription
tl	æ	s	d	ɪ	ŋ	TlVC.CVC	-OVA	tlæsdɪŋ
tl	æ	s	g	ɪ	m	TlVC.CVC	-OVA	tlæsgɪm
tl	æ	s	g	ɪ	n	TlVC.CVC	-OVA	tlæsgɪn
tl	æ	s	g	ɪ	ŋ	TlVC.CVC	-OVA	tlæsgɪŋ
tl	æ	s	g	ɪ	p	TlVC.CVC	-OVA	tlæsgɪp
tl	æ	s	g	ɪ	t	TlVC.CVC	-OVA	tlæsgɪt
tl	æ	s	g	ɪ	k	TlVC.CVC	-OVA	tlæsgɪk
dl	æ	m	t	ɪ	s	TlVC.CVC	-NPA	dlæmtɪs
dl	æ	m	b	ɪ	p	TlVC.CVC	+NPA	dlæmbɪp
dl	æ	m	g	ɪ	n	TlVC.CVC	-NPA	dlæmgɪn
dl	æ	m	g	ɪ	ŋ	TlVC.CVC	-NPA	dlæmgɪŋ
dl	æ	m	g	ɪ	p	TlVC.CVC	-NPA	dlæmgɪp
dl	æ	m	g	ɪ	t	TlVC.CVC	-NPA	dlæmgɪt
dl	æ	m	g	ɪ	k	TlVC.CVC	-NPA	dlæmgɪk
dl	æ	m	g	ɪ	s	TlVC.CVC	-NPA	dlæmgɪs
dl	æ	n	p	ɪ	m	TlVC.CVC	-NPA	dlænpɪm
dɹ	æ	n	p	ɪ	m	TɹVC.CVC	-NPA	dɹænpɪm
dl	æ	n	t	ɪ	s	TlVC.CVC	+NPA	dlæntɪs
dɹ	æ	n	t	ɪ	s	TɹVC.CVC	+NPA	dɹæntɪs
dl	æ	n	b	ɪ	p	TlVC.CVC	-NPA	dlænbɪp
dɹ	æ	n	b	ɪ	p	TɹVC.CVC	-NPA	dɹænbɪp
dɹ	æ	ŋ	p	ɪ	m	TɹVC.CVC	-NPA	dɹæŋpɪm
dɹ	æ	ŋ	t	ɪ	s	TɹVC.CVC	-NPA	dɹæŋtɪs
dɹ	æ	ŋ	b	ɪ	p	TɹVC.CVC	-NPA	dɹæŋbɪp
dɹ	æ	ŋ	g	ɪ	m	TɹVC.CVC	+NPA	dɹæŋgɪm
dɹ	æ	ŋ	g	ɪ	n	TɹVC.CVC	+NPA	dɹæŋgɪn
dɹ	æ	ŋ	g	ɪ	p	TɹVC.CVC	+NPA	dɹæŋgɪp
dɹ	æ	ŋ	g	ɪ	t	TɹVC.CVC	+NPA	dɹæŋgɪt
dɹ	æ	ŋ	g	ɪ	k	TɹVC.CVC	+NPA	dɹæŋgɪk
dɹ	æ	ŋ	g	ɪ	s	TɹVC.CVC	+NPA	dɹæŋgɪs
dl	æ	p	t	ɪ	s	TlVC.CVC	+OVA	dlæptɪs
dl	æ	p	g	ɪ	m	TlVC.CVC	-OVA	dlæpgɪm
dl	æ	p	g	ɪ	n	TlVC.CVC	-OVA	dlæpgɪn
dl	æ	p	g	ɪ	ŋ	TlVC.CVC	-OVA	dlæpgɪŋ
dl	æ	p	g	ɪ	t	TlVC.CVC	-OVA	dlæpgɪt
dl	æ	p	g	ɪ	k	TlVC.CVC	-OVA	dlæpgɪk
dl	æ	p	g	ɪ	s	TlVC.CVC	-OVA	dlæpgɪs
dl	æ	t	p	ɪ	m	TlVC.CVC	+OVA	dlætpɪm
dl	æ	t	b	ɪ	p	TlVC.CVC	-OVA	dlætbɪp
dl	æ	t	g	ɪ	m	TlVC.CVC	-OVA	dlætgɪm
dl	æ	t	g	ɪ	n	TlVC.CVC	-OVA	dlætgɪn
dl	æ	t	g	ɪ	ŋ	TlVC.CVC	-OVA	dlætgɪŋ
dl	æ	t	g	ɪ	p	TlVC.CVC	-OVA	dlætgɪp
dl	æ	t	g	ɪ	k	TlVC.CVC	-OVA	dlætgɪk
dl	æ	t	g	ɪ	s	TlVC.CVC	-OVA	dlætgɪs
dl	æ	k	p	ɪ	m	TlVC.CVC	+OVA	dlækpɪm
dɹ	æ	k	p	ɪ	m	TɹVC.CVC	+OVA	dɹækpɪm
dl	æ	k	t	ɪ	s	TlVC.CVC	+OVA	dlæktɪs
dɹ	æ	k	t	ɪ	s	TɹVC.CVC	+OVA	dɹæktɪs
dl	æ	k	b	ɪ	p	TlVC.CVC	-OVA	dlækbɪp
dɹ	æ	k	b	ɪ	p	TɹVC.CVC	-OVA	dɹækbɪp
dl	æ	k	g	ɪ	m	TlVC.CVC	-OVA	dlækgɪm
dɹ	æ	k	g	ɪ	m	TɹVC.CVC	-OVA	dɹækgɪm
dl	æ	k	g	ɪ	n	TlVC.CVC	-OVA	dlækgɪn
dɹ	æ	k	g	ɪ	n	TɹVC.CVC	-OVA	dɹækgɪn
dl	æ	k	g	ɪ	ŋ	TlVC.CVC	-OVA	dlækgɪŋ
dɹ	æ	k	g	ɪ	ŋ	TɹVC.CVC	-OVA	dɹækgɪŋ
dl	æ	k	g	ɪ	p	TlVC.CVC	-OVA	dlækgɪp
dɹ	æ	k	g	ɪ	p	TɹVC.CVC	-OVA	dɹækgɪp
dl	æ	k	g	ɪ	t	TlVC.CVC	-OVA	dlækgɪt
dɹ	æ	k	g	ɪ	t	TɹVC.CVC	-OVA	dɹækgɪt
dl	æ	k	g	ɪ	s	TlVC.CVC	-OVA	dlækgɪs
dɹ	æ	k	g	ɪ	s	TɹVC.CVC	-OVA	dɹækgɪs
dl	æ	s	p	ɪ	m	TlVC.CVC	+OVA	dlæspɪm
dɹ	æ	s	p	ɪ	m	TɹVC.CVC	+OVA	dɹæspɪm
dl	æ	s	b	ɪ	p	TlVC.CVC	-OVA	dlæsbɪp
dɹ	æ	s	b	ɪ	p	TɹVC.CVC	-OVA	dɹæsbɪp
dl	æ	s	g	ɪ	m	TlVC.CVC	-OVA	dlæsgɪm
dɹ	æ	s	g	ɪ	m	TɹVC.CVC	-OVA	dɹæsgɪm
dl	æ	s	g	ɪ	n	TlVC.CVC	-OVA	dlæsgɪn
dɹ	æ	s	g	ɪ	n	TɹVC.CVC	-OVA	dɹæsgɪn
dl	æ	s	g	ɪ	ŋ	TlVC.CVC	-OVA	dlæsgɪŋ
dɹ	æ	s	g	ɪ	ŋ	TɹVC.CVC	-OVA	dɹæsgɪŋ
dl	æ	s	g	ɪ	p	TlVC.CVC	-OVA	dlæsgɪp
dɹ	æ	s	g	ɪ	p	TɹVC.CVC	-OVA	dɹæsgɪp
dl	æ	s	g	ɪ	t	TlVC.CVC	-OVA	dlæsgɪt
dɹ	æ	s	g	ɪ	t	TɹVC.CVC	-OVA	dɹæsgɪt
dl	æ	s	g	ɪ	k	TlVC.CVC	-OVA	dlæsgɪk
dɹ	æ	s	g	ɪ	k	TɹVC.CVC	-OVA	dɹæsgɪk
p	æ	ŋ	t	ʊ	m	CVC.CVC	-NPA	pæŋtʊm
p	æ	ŋ	t	ʊ	n	CVC.CVC	-NPA	pæŋtʊn
p	æ	ŋ	t	ʊ	s	CVC.CVC	-NPA	pæŋtʊs
p	æ	ŋ	k	ʊ	n	CVC.CVC	+NPA	pæŋkʊn
p	æ	ŋ	k	ʊ	p	CVC.CVC	+NPA	pæŋkʊp
p	æ	ŋ	k	ʊ	t	CVC.CVC	+NPA	pæŋkʊt
p	æ	ŋ	k	ʊ	s	CVC.CVC	+NPA	pæŋkʊs
p	æ	ŋ	b	ʊ	m	CVC.CVC	-NPA	pæŋbʊm
p	æ	ŋ	b	ʊ	n	CVC.CVC	-NPA	pæŋbʊn
p	æ	ŋ	b	ʊ	p	CVC.CVC	-NPA	pæŋbʊp
p	æ	ŋ	d	ʊ	m	CVC.CVC	-NPA	pæŋdʊm
p	æ	ŋ	d	ʊ	n	CVC.CVC	-NPA	pæŋdʊn
p	æ	ŋ	d	ʊ	p	CVC.CVC	-NPA	pæŋdʊp
p	æ	ŋ	d	ʊ	t	CVC.CVC	-NPA	pæŋdʊt
p	æ	ŋ	d	ʊ	k	CVC.CVC	-NPA	pæŋdʊk
p	æ	ŋ	d	ʊ	s	CVC.CVC	-NPA	pæŋdʊs
p	æ	ŋ	g	ʊ	m	CVC.CVC	+NPA	pæŋgʊm
p	æ	ŋ	g	ʊ	n	CVC.CVC	+NPA	pæŋgʊn
p	æ	ŋ	g	ʊ	t	CVC.CVC	+NPA	pæŋgʊt
p	æ	ŋ	g	ʊ	k	CVC.CVC	+NPA	pæŋgʊk
p	æ	ŋ	g	ʊ	s	CVC.CVC	+NPA	pæŋgʊs
p	æ	ŋ	s	ʊ	m	CVC.CVC	-NPA	pæŋsʊm
p	æ	ŋ	s	ʊ	n	CVC.CVC	-NPA	pæŋsʊn
p	æ	ŋ	s	ʊ	p	CVC.CVC	-NPA	pæŋsʊp
p	æ	ŋ	s	ʊ	s	CVC.CVC	-NPA	pæŋsʊs
k	æ	s	p	ʊ	m	CVC.CVC	+OVA	kæspʊm
k	æ	s	p	ʊ	n	CVC.CVC	+OVA	kæspʊn
k	æ	s	p	ʊ	ŋ	CVC.CVC	+OVA	kæspʊŋ
k	æ	s	p	ʊ	p	CVC.CVC	+OVA	kæspʊp
k	æ	s	p	ʊ	k	CVC.CVC	+OVA	kæspʊk
k	æ	s	t	ʊ	m	CVC.CVC	+OVA	kæstʊm
k	æ	s	t	ʊ	n	CVC.CVC	+OVA	kæstʊn
k	æ	s	t	ʊ	ŋ	CVC.CVC	+OVA	kæstʊŋ
k	æ	s	b	ʊ	m	CVC.CVC	-OVA	kæsbʊm
k	æ	s	b	ʊ	n	CVC.CVC	-OVA	kæsbʊn
k	æ	s	b	ʊ	p	CVC.CVC	-OVA	kæsbʊp
k	æ	s	d	ʊ	m	CVC.CVC	-OVA	kæsdʊm
k	æ	s	d	ʊ	n	CVC.CVC	-OVA	kæsdʊn
k	æ	s	d	ʊ	ŋ	CVC.CVC	-OVA	kæsdʊŋ
k	æ	s	d	ʊ	p	CVC.CVC	-OVA	kæsdʊp
k	æ	s	d	ʊ	t	CVC.CVC	-OVA	kæsdʊt
k	æ	s	d	ʊ	k	CVC.CVC	-OVA	kæsdʊk
k	æ	s	g	ʊ	m	CVC.CVC	-OVA	kæsgʊm
k	æ	s	g	ʊ	n	CVC.CVC	-OVA	kæsgʊn
k	æ	s	g	ʊ	ŋ	CVC.CVC	-OVA	kæsgʊŋ
k	æ	s	g	ʊ	t	CVC.CVC	-OVA	kæsgʊt
k	æ	s	g	ʊ	k	CVC.CVC	-OVA	kæsgʊk
g	æ	m	p	ʊ	n	CVC.CVC	+NPA	gæmpʊn
g	æ	m	p	ʊ	ŋ	CVC.CVC	+NPA	gæmpʊŋ
g	æ	m	p	ʊ	p	CVC.CVC	+NPA	gæmpʊp
g	æ	m	p	ʊ	k	CVC.CVC	+NPA	gæmpʊk
g	æ	m	t	ʊ	n	CVC.CVC	-NPA	gæmtʊn
g	æ	m	t	ʊ	ŋ	CVC.CVC	-NPA	gæmtʊŋ
g	æ	m	t	ʊ	s	CVC.CVC	-NPA	gæmtʊs
g	æ	m	k	ʊ	n	CVC.CVC	-NPA	gæmkʊn
g	æ	m	k	ʊ	p	CVC.CVC	-NPA	gæmkʊp
g	æ	m	k	ʊ	t	CVC.CVC	-NPA	gæmkʊt
g	æ	m	k	ʊ	s	CVC.CVC	-NPA	gæmkʊs
g	æ	m	b	ʊ	n	CVC.CVC	+NPA	gæmbʊn
g	æ	m	b	ʊ	p	CVC.CVC	+NPA	gæmbʊp
g	æ	m	d	ʊ	n	CVC.CVC	-NPA	gæmdʊn
g	æ	m	d	ʊ	ŋ	CVC.CVC	-NPA	gæmdʊŋ
g	æ	m	d	ʊ	p	CVC.CVC	-NPA	gæmdʊp
g	æ	m	d	ʊ	t	CVC.CVC	-NPA	gæmdʊt
g	æ	m	d	ʊ	k	CVC.CVC	-NPA	gæmdʊk
g	æ	m	d	ʊ	s	CVC.CVC	-NPA	gæmdʊs
g	æ	m	s	ʊ	n	CVC.CVC	-NPA	gæmsʊn
g	æ	m	s	ʊ	ŋ	CVC.CVC	-NPA	gæmsʊŋ
g	æ	m	s	ʊ	p	CVC.CVC	-NPA	gæmsʊp
g	æ	m	s	ʊ	s	CVC.CVC	-NPA	gæmsʊs
g	æ	n	p	ʊ	m	CVC.CVC	-NPA	gænpʊm
g	æ	n	p	ʊ	ŋ	CVC.CVC	-NPA	gænpʊŋ
g	æ	n	p	ʊ	p	CVC.CVC	-NPA	gænpʊp
g	æ	n	p	ʊ	k	CVC.CVC	-NPA	gænpʊk
g	æ	n	t	ʊ	m	CVC.CVC	+NPA	gæntʊm
g	æ	n	t	ʊ	ŋ	CVC.CVC	+NPA	gæntʊŋ
g	æ	n	t	ʊ	s	CVC.CVC	+NPA	gæntʊs
g	æ	n	b	ʊ	m	CVC.CVC	-NPA	gænbʊm
g	æ	n	b	ʊ	p	CVC.CVC	-NPA	gænbʊp
g	æ	n	d	ʊ	m	CVC.CVC	+NPA	gændʊm
g	æ	n	d	ʊ	ŋ	CVC.CVC	+NPA	gændʊŋ
g	æ	n	d	ʊ	p	CVC.CVC	+NPA	gændʊp
g	æ	n	d	ʊ	t	CVC.CVC	+NPA	gændʊt
g	æ	n	d	ʊ	k	CVC.CVC	+NPA	gændʊk
g	æ	n	d	ʊ	s	CVC.CVC	+NPA	gændʊs
g	æ	n	s	ʊ	m	CVC.CVC	+NPA	gænsʊm
g	æ	n	s	ʊ	ŋ	CVC.CVC	+NPA	gænsʊŋ
g	æ	n	s	ʊ	p	CVC.CVC	+NPA	gænsʊp
g	æ	n	s	ʊ	s	CVC.CVC	+NPA	gænsʊs
g	æ	ŋ	p	ʊ	m	CVC.CVC	-NPA	gæŋpʊm
g	æ	ŋ	p	ʊ	n	CVC.CVC	-NPA	gæŋpʊn
g	æ	ŋ	p	ʊ	p	CVC.CVC	-NPA	gæŋpʊp
g	æ	ŋ	p	ʊ	k	CVC.CVC	-NPA	gæŋpʊk
g	æ	ŋ	t	ʊ	m	CVC.CVC	-NPA	gæŋtʊm
g	æ	ŋ	t	ʊ	n	CVC.CVC	-NPA	gæŋtʊn
g	æ	ŋ	t	ʊ	s	CVC.CVC	-NPA	gæŋtʊs
g	æ	ŋ	k	ʊ	n	CVC.CVC	+NPA	gæŋkʊn
g	æ	ŋ	k	ʊ	p	CVC.CVC	+NPA	gæŋkʊp
g	æ	ŋ	k	ʊ	t	CVC.CVC	+NPA	gæŋkʊt
g	æ	ŋ	k	ʊ	s	CVC.CVC	+NPA	gæŋkʊs
g	æ	ŋ	b	ʊ	m	CVC.CVC	-NPA	gæŋbʊm
g	æ	ŋ	b	ʊ	n	CVC.CVC	-NPA	gæŋbʊn
g	æ	ŋ	b	ʊ	p	CVC.CVC	-NPA	gæŋbʊp
g	æ	ŋ	d	ʊ	m	CVC.CVC	-NPA	gæŋdʊm
g	æ	ŋ	d	ʊ	n	CVC.CVC	-NPA	gæŋdʊn
g	æ	ŋ	d	ʊ	p	CVC.CVC	-NPA	gæŋdʊp
g	æ	ŋ	d	ʊ	t	CVC.CVC	-NPA	gæŋdʊt
g	æ	ŋ	d	ʊ	k	CVC.CVC	-NPA	gæŋdʊk
g	æ	ŋ	d	ʊ	s	CVC.CVC	-NPA	gæŋdʊs
g	æ	ŋ	s	ʊ	m	CVC.CVC	-NPA	gæŋsʊm
g	æ	ŋ	s	ʊ	n	CVC.CVC	-NPA	gæŋsʊn
g	æ	ŋ	s	ʊ	p	CVC.CVC	-NPA	gæŋsʊp
g	æ	ŋ	s	ʊ	s	CVC.CVC	-NPA	gæŋsʊs
g	æ	p	t	ʊ	m	CVC.CVC	+OVA	gæptʊm
g	æ	p	t	ʊ	n	CVC.CVC	+OVA	gæptʊn
g	æ	p	t	ʊ	ŋ	CVC.CVC	+OVA	gæptʊŋ
g	æ	p	t	ʊ	s	CVC.CVC	+OVA	gæptʊs
g	æ	p	k	ʊ	n	CVC.CVC	+OVA	gæpkʊn
g	æ	p	k	ʊ	t	CVC.CVC	+OVA	gæpkʊt
g	æ	p	k	ʊ	s	CVC.CVC	+OVA	gæpkʊs
g	æ	p	b	ʊ	m	CVC.CVC	-OVA	gæpbʊm
g	æ	p	b	ʊ	n	CVC.CVC	-OVA	gæpbʊn
g	æ	p	d	ʊ	m	CVC.CVC	-OVA	gæpdʊm
g	æ	p	d	ʊ	n	CVC.CVC	-OVA	gæpdʊn
g	æ	p	d	ʊ	ŋ	CVC.CVC	-OVA	gæpdʊŋ
g	æ	p	d	ʊ	t	CVC.CVC	-OVA	gæpdʊt
g	æ	p	d	ʊ	k	CVC.CVC	-OVA	gæpdʊk
g	æ	p	d	ʊ	s	CVC.CVC	-OVA	gæpdʊs
g	æ	p	s	ʊ	m	CVC.CVC	+OVA	gæpsʊm
g	æ	p	s	ʊ	n	CVC.CVC	+OVA	gæpsʊn
g	æ	p	s	ʊ	ŋ	CVC.CVC	+OVA	gæpsʊŋ
g	æ	p	s	ʊ	s	CVC.CVC	+OVA	gæpsʊs
g	æ	t	p	ʊ	m	CVC.CVC	+OVA	gætpʊm
g	æ	t	p	ʊ	n	CVC.CVC	+OVA	gætpʊn
g	æ	t	p	ʊ	ŋ	CVC.CVC	+OVA	gætpʊŋ
g	æ	t	p	ʊ	p	CVC.CVC	+OVA	gætpʊp
g	æ	t	p	ʊ	k	CVC.CVC	+OVA	gætpʊk
g	æ	t	k	ʊ	p	CVC.CVC	+OVA	gætkʊp
g	æ	t	k	ʊ	s	CVC.CVC	+OVA	gætkʊs
g	æ	t	b	ʊ	m	CVC.CVC	-OVA	gætbʊm
g	æ	t	b	ʊ	n	CVC.CVC	-OVA	gætbʊn
g	æ	t	b	ʊ	p	CVC.CVC	-OVA	gætbʊp
g	æ	t	d	ʊ	n	CVC.CVC	-OVA	gætdʊn
g	æ	t	d	ʊ	ŋ	CVC.CVC	-OVA	gætdʊŋ
g	æ	t	d	ʊ	p	CVC.CVC	-OVA	gætdʊp
g	æ	t	d	ʊ	k	CVC.CVC	-OVA	gætdʊk
g	æ	t	d	ʊ	s	CVC.CVC	-OVA	gætdʊs
g	æ	t	s	ʊ	m	CVC.CVC	+OVA	gætsʊm
g	æ	t	s	ʊ	n	CVC.CVC	+OVA	gætsʊn
g	æ	t	s	ʊ	ŋ	CVC.CVC	+OVA	gætsʊŋ
g	æ	t	s	ʊ	p	CVC.CVC	+OVA	gætsʊp
g	æ	t	s	ʊ	s	CVC.CVC	+OVA	gætsʊs
g	æ	k	p	ʊ	m	CVC.CVC	+OVA	gækpʊm
g	æ	k	p	ʊ	n	CVC.CVC	+OVA	gækpʊn
g	æ	k	p	ʊ	ŋ	CVC.CVC	+OVA	gækpʊŋ
g	æ	k	p	ʊ	p	CVC.CVC	+OVA	gækpʊp
g	æ	k	t	ʊ	m	CVC.CVC	+OVA	gæktʊm
g	æ	k	t	ʊ	n	CVC.CVC	+OVA	gæktʊn
g	æ	k	t	ʊ	ŋ	CVC.CVC	+OVA	gæktʊŋ
g	æ	k	t	ʊ	s	CVC.CVC	+OVA	gæktʊs
g	æ	k	b	ʊ	m	CVC.CVC	-OVA	gækbʊm
g	æ	k	b	ʊ	n	CVC.CVC	-OVA	gækbʊn
g	æ	k	b	ʊ	p	CVC.CVC	-OVA	gækbʊp
g	æ	k	d	ʊ	n	CVC.CVC	-OVA	gækdʊn
g	æ	k	d	ʊ	ŋ	CVC.CVC	-OVA	gækdʊŋ
g	æ	k	d	ʊ	p	CVC.CVC	-OVA	gækdʊp
g	æ	k	d	ʊ	t	CVC.CVC	-OVA	gækdʊt
g	æ	k	d	ʊ	s	CVC.CVC	-OVA	gækdʊs
g	æ	k	s	ʊ	m	CVC.CVC	+OVA	gæksʊm
g	æ	k	s	ʊ	n	CVC.CVC	+OVA	gæksʊn
g	æ	k	s	ʊ	ŋ	CVC.CVC	+OVA	gæksʊŋ
g	æ	k	s	ʊ	p	CVC.CVC	+OVA	gæksʊp
g	æ	k	s	ʊ	s	CVC.CVC	+OVA	gæksʊs
g	æ	s	p	ʊ	m	CVC.CVC	+OVA	gæspʊm
g	æ	s	p	ʊ	n	CVC.CVC	+OVA	gæspʊn
g	æ	s	p	ʊ	ŋ	CVC.CVC	+OVA	gæspʊŋ
g	æ	s	p	ʊ	p	CVC.CVC	+OVA	gæspʊp
g	æ	s	p	ʊ	k	CVC.CVC	+OVA	gæspʊk
g	æ	s	t	ʊ	m	CVC.CVC	+OVA	gæstʊm
g	æ	s	t	ʊ	n	CVC.CVC	+OVA	gæstʊn
g	æ	s	t	ʊ	ŋ	CVC.CVC	+OVA	gæstʊŋ
g	æ	s	k	ʊ	n	CVC.CVC	+OVA	gæskʊn
g	æ	s	k	ʊ	p	CVC.CVC	+OVA	gæskʊp
g	æ	s	k	ʊ	t	CVC.CVC	+OVA	gæskʊt
g	æ	s	b	ʊ	m	CVC.CVC	-OVA	gæsbʊm
g	æ	s	b	ʊ	n	CVC.CVC	-OVA	gæsbʊn
g	æ	s	b	ʊ	p	CVC.CVC	-OVA	gæsbʊp
g	æ	s	d	ʊ	m	CVC.CVC	-OVA	gæsdʊm
g	æ	s	d	ʊ	n	CVC.CVC	-OVA	gæsdʊn
g	æ	s	d	ʊ	ŋ	CVC.CVC	-OVA	gæsdʊŋ
g	æ	s	d	ʊ	p	CVC.CVC	-OVA	gæsdʊp
g	æ	s	d	ʊ	t	CVC.CVC	-OVA	gæsdʊt
g	æ	s	d	ʊ	k	CVC.CVC	-OVA	gæsdʊk
n	æ	m	p	ʊ	n	CVC.CVC	+NPA	næmpʊn
n	æ	m	p	ʊ	ŋ	CVC.CVC	+NPA	næmpʊŋ
n	æ	m	p	ʊ	p	CVC.CVC	+NPA	næmpʊp
n	æ	m	p	ʊ	k	CVC.CVC	+NPA	næmpʊk
n	æ	m	t	ʊ	n	CVC.CVC	-NPA	næmtʊn
n	æ	m	t	ʊ	ŋ	CVC.CVC	-NPA	næmtʊŋ
n	æ	m	t	ʊ	s	CVC.CVC	-NPA	næmtʊs
n	æ	m	k	ʊ	n	CVC.CVC	-NPA	næmkʊn
n	æ	m	k	ʊ	p	CVC.CVC	-NPA	næmkʊp
n	æ	m	k	ʊ	t	CVC.CVC	-NPA	næmkʊt
n	æ	m	k	ʊ	s	CVC.CVC	-NPA	næmkʊs
n	æ	m	b	ʊ	n	CVC.CVC	+NPA	næmbʊn
n	æ	m	b	ʊ	p	CVC.CVC	+NPA	næmbʊp
n	æ	m	d	ʊ	n	CVC.CVC	-NPA	næmdʊn
n	æ	m	d	ʊ	ŋ	CVC.CVC	-NPA	næmdʊŋ
n	æ	m	d	ʊ	p	CVC.CVC	-NPA	næmdʊp
n	æ	m	d	ʊ	t	CVC.CVC	-NPA	næmdʊt
n	æ	m	d	ʊ	k	CVC.CVC	-NPA	næmdʊk
n	æ	m	d	ʊ	s	CVC.CVC	-NPA	næmdʊs
n	æ	m	g	ʊ	n	CVC.CVC	-NPA	næmgʊn
n	æ	m	g	ʊ	ŋ	CVC.CVC	-NPA	næmgʊŋ
n	æ	m	g	ʊ	t	CVC.CVC	-NPA	næmgʊt
n	æ	m	g	ʊ	k	CVC.CVC	-NPA	næmgʊk
n	æ	m	g	ʊ	s	CVC.CVC	-NPA	næmgʊs
n	æ	m	s	ʊ	n	CVC.CVC	-NPA	næmsʊn
n	æ	m	s	ʊ	ŋ	CVC.CVC	-NPA	næmsʊŋ
n	æ	m	s	ʊ	p	CVC.CVC	-NPA	næmsʊp
n	æ	m	s	ʊ	s	CVC.CVC	-NPA	næmsʊs
n	æ	ŋ	p	ʊ	m	CVC.CVC	-NPA	næŋpʊm
n	æ	ŋ	p	ʊ	n	CVC.CVC	-NPA	næŋpʊn
n	æ	ŋ	p	ʊ	p	CVC.CVC	-NPA	næŋpʊp
n	æ	ŋ	p	ʊ	k	CVC.CVC	-NPA	næŋpʊk
n	æ	ŋ	t	ʊ	m	CVC.CVC	-NPA	næŋtʊm
n	æ	ŋ	t	ʊ	n	CVC.CVC	-NPA	næŋtʊn
n	æ	ŋ	t	ʊ	s	CVC.CVC	-NPA	næŋtʊs
n	æ	ŋ	k	ʊ	n	CVC.CVC	+NPA	næŋkʊn
n	æ	ŋ	k	ʊ	p	CVC.CVC	+NPA	næŋkʊp
n	æ	ŋ	k	ʊ	t	CVC.CVC	+NPA	næŋkʊt
n	æ	ŋ	k	ʊ	s	CVC.CVC	+NPA	næŋkʊs
n	æ	ŋ	b	ʊ	m	CVC.CVC	-NPA	næŋbʊm
n	æ	ŋ	b	ʊ	n	CVC.CVC	-NPA	næŋbʊn
n	æ	ŋ	b	ʊ	p	CVC.CVC	-NPA	næŋbʊp
n	æ	ŋ	d	ʊ	m	CVC.CVC	-NPA	næŋdʊm
n	æ	ŋ	d	ʊ	n	CVC.CVC	-NPA	næŋdʊn
n	æ	ŋ	d	ʊ	t	CVC.CVC	-NPA	næŋdʊt
n	æ	ŋ	d	ʊ	k	CVC.CVC	-NPA	næŋdʊk
n	æ	ŋ	d	ʊ	s	CVC.CVC	-NPA	næŋdʊs
n	æ	ŋ	g	ʊ	m	CVC.CVC	+NPA	næŋgʊm
n	æ	ŋ	g	ʊ	n	CVC.CVC	+NPA	næŋgʊn
n	æ	ŋ	g	ʊ	t	CVC.CVC	+NPA	næŋgʊt
n	æ	ŋ	g	ʊ	k	CVC.CVC	+NPA	næŋgʊk
n	æ	ŋ	g	ʊ	s	CVC.CVC	+NPA	næŋgʊs
n	æ	ŋ	s	ʊ	m	CVC.CVC	-NPA	næŋsʊm
n	æ	ŋ	s	ʊ	n	CVC.CVC	-NPA	næŋsʊn
n	æ	ŋ	s	ʊ	p	CVC.CVC	-NPA	næŋsʊp
n	æ	ŋ	s	ʊ	s	CVC.CVC	-NPA	næŋsʊs
n	æ	s	p	ʊ	m	CVC.CVC	+OVA	næspʊm
n	æ	s	p	ʊ	n	CVC.CVC	+OVA	næspʊn
n	æ	s	p	ʊ	ŋ	CVC.CVC	+OVA	næspʊŋ
n	æ	s	p	ʊ	p	CVC.CVC	+OVA	næspʊp
n	æ	s	p	ʊ	k	CVC.CVC	+OVA	næspʊk
n	æ	s	t	ʊ	m	CVC.CVC	+OVA	næstʊm
n	æ	s	t	ʊ	n	CVC.CVC	+OVA	næstʊn
n	æ	s	t	ʊ	ŋ	CVC.CVC	+OVA	næstʊŋ
n	æ	s	k	ʊ	n	CVC.CVC	+OVA	næskʊn
n	æ	s	k	ʊ	p	CVC.CVC	+OVA	næskʊp
n	æ	s	k	ʊ	t	CVC.CVC	+OVA	næskʊt
n	æ	s	b	ʊ	m	CVC.CVC	-OVA	næsbʊm
n	æ	s	b	ʊ	n	CVC.CVC	-OVA	næsbʊn
n	æ	s	b	ʊ	p	CVC.CVC	-OVA	næsbʊp
n	æ	s	d	ʊ	m	CVC.CVC	-OVA	næsdʊm
n	æ	s	d	ʊ	n	CVC.CVC	-OVA	næsdʊn
n	æ	s	d	ʊ	ŋ	CVC.CVC	-OVA	næsdʊŋ
n	æ	s	d	ʊ	p	CVC.CVC	-OVA	næsdʊp
n	æ	s	d	ʊ	t	CVC.CVC	-OVA	næsdʊt
n	æ	s	d	ʊ	k	CVC.CVC	-OVA	næsdʊk
n	æ	s	g	ʊ	m	CVC.CVC	-OVA	næsgʊm
n	æ	s	g	ʊ	n	CVC.CVC	-OVA	næsgʊn
n	æ	s	g	ʊ	ŋ	CVC.CVC	-OVA	næsgʊŋ
n	æ	s	g	ʊ	t	CVC.CVC	-OVA	næsgʊt
n	æ	s	g	ʊ	k	CVC.CVC	-OVA	næsgʊk
s	æ	n	p	ʊ	m	CVC.CVC	-NPA	sænpʊm
s	æ	n	p	ʊ	ŋ	CVC.CVC	-NPA	sænpʊŋ
s	æ	n	p	ʊ	p	CVC.CVC	-NPA	sænpʊp
s	æ	n	p	ʊ	k	CVC.CVC	-NPA	sænpʊk
s	æ	n	t	ʊ	m	CVC.CVC	+NPA	sæntʊm
