onset1	nucleus1	coda1	shape1	onset2	nucleus2	coda2	shape2	shape	syllable.contact.code	transcription
tɹ	aʊ	n	TrVC	g	ʊ	p	CVC	TrVC.CVC	-NPA	tɹaʊngʊp
tl	aʊ	n	TlVC	g	ʊ	t	CVC	TlVC.CVC	-NPA	tlaʊngʊt
tɹ	aʊ	n	TrVC	g	ʊ	t	CVC	TrVC.CVC	-NPA	tɹaʊngʊt
tl	aʊ	n	TlVC	g	ʊ	k	CVC	TlVC.CVC	-NPA	tlaʊngʊk
tɹ	aʊ	n	TrVC	g	ʊ	k	CVC	TrVC.CVC	-NPA	tɹaʊngʊk
tl	aʊ	n	TlVC	g	ʊ	s	CVC	TlVC.CVC	-NPA	tlaʊngʊs
tɹ	aʊ	n	TrVC	g	ʊ	s	CVC	TrVC.CVC	-NPA	tɹaʊngʊs
tl	aʊ	n	TlVC	g	ɛ	m	CVC	TlVC.CVC	-NPA	tlaʊngɛm
tɹ	aʊ	n	TrVC	g	ɛ	m	CVC	TrVC.CVC	-NPA	tɹaʊngɛm
tl	aʊ	n	TlVC	g	ɛ	ŋ	CVC	TlVC.CVC	-NPA	tlaʊngɛŋ
tɹ	aʊ	n	TrVC	g	ɛ	ŋ	CVC	TrVC.CVC	-NPA	tɹaʊngɛŋ
tl	aʊ	n	TlVC	g	ɛ	p	CVC	TlVC.CVC	-NPA	tlaʊngɛp
tɹ	aʊ	n	TrVC	g	ɛ	p	CVC	TrVC.CVC	-NPA	tɹaʊngɛp
tl	aʊ	n	TlVC	g	ɛ	t	CVC	TlVC.CVC	-NPA	tlaʊngɛt
tɹ	aʊ	n	TrVC	g	ɛ	t	CVC	TrVC.CVC	-NPA	tɹaʊngɛt
tl	aʊ	n	TlVC	g	ɛ	k	CVC	TlVC.CVC	-NPA	tlaʊngɛk
tɹ	aʊ	n	TrVC	g	ɛ	k	CVC	TrVC.CVC	-NPA	tɹaʊngɛk
tl	aʊ	n	TlVC	g	ɛ	s	CVC	TlVC.CVC	-NPA	tlaʊngɛs
tɹ	aʊ	n	TrVC	g	ɛ	s	CVC	TrVC.CVC	-NPA	tɹaʊngɛs
tl	aʊ	n	TlVC	g	æ	m	CVC	TlVC.CVC	-NPA	tlaʊngæm
tɹ	aʊ	n	TrVC	g	æ	m	CVC	TrVC.CVC	-NPA	tɹaʊngæm
tl	aʊ	n	TlVC	g	æ	ŋ	CVC	TlVC.CVC	-NPA	tlaʊngæŋ
tɹ	aʊ	n	TrVC	g	æ	ŋ	CVC	TrVC.CVC	-NPA	tɹaʊngæŋ
tl	aʊ	n	TlVC	g	æ	p	CVC	TlVC.CVC	-NPA	tlaʊngæp
tɹ	aʊ	n	TrVC	g	æ	p	CVC	TrVC.CVC	-NPA	tɹaʊngæp
tl	aʊ	n	TlVC	g	æ	t	CVC	TlVC.CVC	-NPA	tlaʊngæt
tɹ	aʊ	n	TrVC	g	æ	t	CVC	TrVC.CVC	-NPA	tɹaʊngæt
tl	aʊ	n	TlVC	g	æ	k	CVC	TlVC.CVC	-NPA	tlaʊngæk
tɹ	aʊ	n	TrVC	g	æ	k	CVC	TrVC.CVC	-NPA	tɹaʊngæk
tl	aʊ	n	TlVC	g	æ	s	CVC	TlVC.CVC	-NPA	tlaʊngæs
tɹ	aʊ	n	TrVC	g	æ	s	CVC	TrVC.CVC	-NPA	tɹaʊngæs
tl	aʊ	n	TlVC	s	ɪ	m	CVC	TlVC.CVC	+NPA	tlaʊnsɪm
tɹ	aʊ	n	TrVC	s	ɪ	m	CVC	TrVC.CVC	+NPA	tɹaʊnsɪm
tl	aʊ	n	TlVC	s	ɪ	ŋ	CVC	TlVC.CVC	+NPA	tlaʊnsɪŋ
tɹ	aʊ	n	TrVC	s	ɪ	ŋ	CVC	TrVC.CVC	+NPA	tɹaʊnsɪŋ
tl	aʊ	n	TlVC	s	ɪ	p	CVC	TlVC.CVC	+NPA	tlaʊnsɪp
tɹ	aʊ	n	TrVC	s	ɪ	p	CVC	TrVC.CVC	+NPA	tɹaʊnsɪp
tl	aʊ	n	TlVC	s	ɪ	t	CVC	TlVC.CVC	+NPA	tlaʊnsɪt
tɹ	aʊ	n	TrVC	s	ɪ	t	CVC	TrVC.CVC	+NPA	tɹaʊnsɪt
tl	aʊ	n	TlVC	s	ɪ	k	CVC	TlVC.CVC	+NPA	tlaʊnsɪk
tɹ	aʊ	n	TrVC	s	ɪ	k	CVC	TrVC.CVC	+NPA	tɹaʊnsɪk
tl	aʊ	n	TlVC	s	ɪ	s	CVC	TlVC.CVC	+NPA	tlaʊnsɪs
tɹ	aʊ	n	TrVC	s	ɪ	s	CVC	TrVC.CVC	+NPA	tɹaʊnsɪs
tl	aʊ	n	TlVC	s	ʊ	m	CVC	TlVC.CVC	+NPA	tlaʊnsʊm
tɹ	aʊ	n	TrVC	s	ʊ	m	CVC	TrVC.CVC	+NPA	tɹaʊnsʊm
tl	aʊ	n	TlVC	s	ʊ	ŋ	CVC	TlVC.CVC	+NPA	tlaʊnsʊŋ
tɹ	aʊ	n	TrVC	s	ʊ	ŋ	CVC	TrVC.CVC	+NPA	tɹaʊnsʊŋ
tl	aʊ	n	TlVC	s	ʊ	p	CVC	TlVC.CVC	+NPA	tlaʊnsʊp
tɹ	aʊ	n	TrVC	s	ʊ	p	CVC	TrVC.CVC	+NPA	tɹaʊnsʊp
tl	aʊ	n	TlVC	s	ʊ	t	CVC	TlVC.CVC	+NPA	tlaʊnsʊt
tɹ	aʊ	n	TrVC	s	ʊ	t	CVC	TrVC.CVC	+NPA	tɹaʊnsʊt
tl	aʊ	n	TlVC	s	ʊ	k	CVC	TlVC.CVC	+NPA	tlaʊnsʊk
tɹ	aʊ	n	TrVC	s	ʊ	k	CVC	TrVC.CVC	+NPA	tɹaʊnsʊk
tl	aʊ	n	TlVC	s	ʊ	s	CVC	TlVC.CVC	+NPA	tlaʊnsʊs
tɹ	aʊ	n	TrVC	s	ʊ	s	CVC	TrVC.CVC	+NPA	tɹaʊnsʊs
tl	aʊ	n	TlVC	s	ɛ	m	CVC	TlVC.CVC	+NPA	tlaʊnsɛm
tɹ	aʊ	n	TrVC	s	ɛ	m	CVC	TrVC.CVC	+NPA	tɹaʊnsɛm
tl	aʊ	n	TlVC	s	ɛ	ŋ	CVC	TlVC.CVC	+NPA	tlaʊnsɛŋ
tɹ	aʊ	n	TrVC	s	ɛ	ŋ	CVC	TrVC.CVC	+NPA	tɹaʊnsɛŋ
tl	aʊ	n	TlVC	s	ɛ	p	CVC	TlVC.CVC	+NPA	tlaʊnsɛp
tɹ	aʊ	n	TrVC	s	ɛ	p	CVC	TrVC.CVC	+NPA	tɹaʊnsɛp
tl	aʊ	n	TlVC	s	ɛ	t	CVC	TlVC.CVC	+NPA	tlaʊnsɛt
tɹ	aʊ	n	TrVC	s	ɛ	t	CVC	TrVC.CVC	+NPA	tɹaʊnsɛt
tl	aʊ	n	TlVC	s	ɛ	k	CVC	TlVC.CVC	+NPA	tlaʊnsɛk
tɹ	aʊ	n	TrVC	s	ɛ	k	CVC	TrVC.CVC	+NPA	tɹaʊnsɛk
tl	aʊ	n	TlVC	s	ɛ	s	CVC	TlVC.CVC	+NPA	tlaʊnsɛs
tɹ	aʊ	n	TrVC	s	ɛ	s	CVC	TrVC.CVC	+NPA	tɹaʊnsɛs
tl	aʊ	n	TlVC	s	æ	m	CVC	TlVC.CVC	+NPA	tlaʊnsæm
tɹ	aʊ	n	TrVC	s	æ	m	CVC	TrVC.CVC	+NPA	tɹaʊnsæm
tl	aʊ	n	TlVC	s	æ	ŋ	CVC	TlVC.CVC	+NPA	tlaʊnsæŋ
tɹ	aʊ	n	TrVC	s	æ	ŋ	CVC	TrVC.CVC	+NPA	tɹaʊnsæŋ
tl	aʊ	n	TlVC	s	æ	p	CVC	TlVC.CVC	+NPA	tlaʊnsæp
tɹ	aʊ	n	TrVC	s	æ	p	CVC	TrVC.CVC	+NPA	tɹaʊnsæp
tl	aʊ	n	TlVC	s	æ	t	CVC	TlVC.CVC	+NPA	tlaʊnsæt
tɹ	aʊ	n	TrVC	s	æ	t	CVC	TrVC.CVC	+NPA	tɹaʊnsæt
tl	aʊ	n	TlVC	s	æ	k	CVC	TlVC.CVC	+NPA	tlaʊnsæk
tɹ	aʊ	n	TrVC	s	æ	k	CVC	TrVC.CVC	+NPA	tɹaʊnsæk
tl	aʊ	n	TlVC	s	æ	s	CVC	TlVC.CVC	+NPA	tlaʊnsæs
tɹ	aʊ	n	TrVC	s	æ	s	CVC	TrVC.CVC	+NPA	tɹaʊnsæs
tl	aʊ	ŋ	TlVC	p	ɪ	m	CVC	TlVC.CVC	-NPA	tlaʊŋpɪm
tɹ	aʊ	ŋ	TrVC	p	ɪ	m	CVC	TrVC.CVC	-NPA	tɹaʊŋpɪm
tl	aʊ	ŋ	TlVC	p	ɪ	n	CVC	TlVC.CVC	-NPA	tlaʊŋpɪn
tɹ	aʊ	ŋ	TrVC	p	ɪ	n	CVC	TrVC.CVC	-NPA	tɹaʊŋpɪn
tl	aʊ	ŋ	TlVC	p	ɪ	p	CVC	TlVC.CVC	-NPA	tlaʊŋpɪp
tɹ	aʊ	ŋ	TrVC	p	ɪ	p	CVC	TrVC.CVC	-NPA	tɹaʊŋpɪp
tl	aʊ	ŋ	TlVC	p	ɪ	t	CVC	TlVC.CVC	-NPA	tlaʊŋpɪt
tɹ	aʊ	ŋ	TrVC	p	ɪ	t	CVC	TrVC.CVC	-NPA	tɹaʊŋpɪt
tl	aʊ	ŋ	TlVC	p	ɪ	k	CVC	TlVC.CVC	-NPA	tlaʊŋpɪk
tɹ	aʊ	ŋ	TrVC	p	ɪ	k	CVC	TrVC.CVC	-NPA	tɹaʊŋpɪk
tl	aʊ	ŋ	TlVC	p	ɪ	s	CVC	TlVC.CVC	-NPA	tlaʊŋpɪs
tɹ	aʊ	ŋ	TrVC	p	ɪ	s	CVC	TrVC.CVC	-NPA	tɹaʊŋpɪs
tl	aʊ	ŋ	TlVC	p	ʊ	m	CVC	TlVC.CVC	-NPA	tlaʊŋpʊm
tɹ	aʊ	ŋ	TrVC	p	ʊ	m	CVC	TrVC.CVC	-NPA	tɹaʊŋpʊm
tl	aʊ	ŋ	TlVC	p	ʊ	n	CVC	TlVC.CVC	-NPA	tlaʊŋpʊn
tɹ	aʊ	ŋ	TrVC	p	ʊ	n	CVC	TrVC.CVC	-NPA	tɹaʊŋpʊn
tl	aʊ	ŋ	TlVC	p	ʊ	p	CVC	TlVC.CVC	-NPA	tlaʊŋpʊp
tɹ	aʊ	ŋ	TrVC	p	ʊ	p	CVC	TrVC.CVC	-NPA	tɹaʊŋpʊp
tl	aʊ	ŋ	TlVC	p	ʊ	t	CVC	TlVC.CVC	-NPA	tlaʊŋpʊt
tɹ	aʊ	ŋ	TrVC	p	ʊ	t	CVC	TrVC.CVC	-NPA	tɹaʊŋpʊt
tl	aʊ	ŋ	TlVC	p	ʊ	k	CVC	TlVC.CVC	-NPA	tlaʊŋpʊk
tɹ	aʊ	ŋ	TrVC	p	ʊ	k	CVC	TrVC.CVC	-NPA	tɹaʊŋpʊk
tl	aʊ	ŋ	TlVC	p	ʊ	s	CVC	TlVC.CVC	-NPA	tlaʊŋpʊs
tɹ	aʊ	ŋ	TrVC	p	ʊ	s	CVC	TrVC.CVC	-NPA	tɹaʊŋpʊs
tl	aʊ	ŋ	TlVC	p	ɛ	m	CVC	TlVC.CVC	-NPA	tlaʊŋpɛm
tɹ	aʊ	ŋ	TrVC	p	ɛ	m	CVC	TrVC.CVC	-NPA	tɹaʊŋpɛm
tl	aʊ	ŋ	TlVC	p	ɛ	n	CVC	TlVC.CVC	-NPA	tlaʊŋpɛn
tɹ	aʊ	ŋ	TrVC	p	ɛ	n	CVC	TrVC.CVC	-NPA	tɹaʊŋpɛn
tl	aʊ	ŋ	TlVC	p	ɛ	p	CVC	TlVC.CVC	-NPA	tlaʊŋpɛp
tɹ	aʊ	ŋ	TrVC	p	ɛ	p	CVC	TrVC.CVC	-NPA	tɹaʊŋpɛp
tl	aʊ	ŋ	TlVC	p	ɛ	t	CVC	TlVC.CVC	-NPA	tlaʊŋpɛt
tɹ	aʊ	ŋ	TrVC	p	ɛ	t	CVC	TrVC.CVC	-NPA	tɹaʊŋpɛt
tl	aʊ	ŋ	TlVC	p	ɛ	k	CVC	TlVC.CVC	-NPA	tlaʊŋpɛk
tɹ	aʊ	ŋ	TrVC	p	ɛ	k	CVC	TrVC.CVC	-NPA	tɹaʊŋpɛk
tl	aʊ	ŋ	TlVC	p	ɛ	s	CVC	TlVC.CVC	-NPA	tlaʊŋpɛs
tɹ	aʊ	ŋ	TrVC	p	ɛ	s	CVC	TrVC.CVC	-NPA	tɹaʊŋpɛs
tl	aʊ	ŋ	TlVC	p	æ	m	CVC	TlVC.CVC	-NPA	tlaʊŋpæm
tɹ	aʊ	ŋ	TrVC	p	æ	m	CVC	TrVC.CVC	-NPA	tɹaʊŋpæm
tl	aʊ	ŋ	TlVC	p	æ	n	CVC	TlVC.CVC	-NPA	tlaʊŋpæn
tɹ	aʊ	ŋ	TrVC	p	æ	n	CVC	TrVC.CVC	-NPA	tɹaʊŋpæn
tl	aʊ	ŋ	TlVC	p	æ	p	CVC	TlVC.CVC	-NPA	tlaʊŋpæp
tɹ	aʊ	ŋ	TrVC	p	æ	p	CVC	TrVC.CVC	-NPA	tɹaʊŋpæp
tl	aʊ	ŋ	TlVC	p	æ	t	CVC	TlVC.CVC	-NPA	tlaʊŋpæt
tɹ	aʊ	ŋ	TrVC	p	æ	t	CVC	TrVC.CVC	-NPA	tɹaʊŋpæt
tl	aʊ	ŋ	TlVC	p	æ	k	CVC	TlVC.CVC	-NPA	tlaʊŋpæk
tɹ	aʊ	ŋ	TrVC	p	æ	k	CVC	TrVC.CVC	-NPA	tɹaʊŋpæk
tl	aʊ	ŋ	TlVC	p	æ	s	CVC	TlVC.CVC	-NPA	tlaʊŋpæs
tɹ	aʊ	ŋ	TrVC	p	æ	s	CVC	TrVC.CVC	-NPA	tɹaʊŋpæs
tl	aʊ	ŋ	TlVC	k	ɪ	m	CVC	TlVC.CVC	+NPA	tlaʊŋkɪm
tɹ	aʊ	ŋ	TrVC	k	ɪ	m	CVC	TrVC.CVC	+NPA	tɹaʊŋkɪm
tl	aʊ	ŋ	TlVC	k	ɪ	n	CVC	TlVC.CVC	+NPA	tlaʊŋkɪn
tɹ	aʊ	ŋ	TrVC	k	ɪ	n	CVC	TrVC.CVC	+NPA	tɹaʊŋkɪn
tl	aʊ	ŋ	TlVC	k	ɪ	p	CVC	TlVC.CVC	+NPA	tlaʊŋkɪp
tɹ	aʊ	ŋ	TrVC	k	ɪ	p	CVC	TrVC.CVC	+NPA	tɹaʊŋkɪp
tl	aʊ	ŋ	TlVC	k	ɪ	t	CVC	TlVC.CVC	+NPA	tlaʊŋkɪt
tɹ	aʊ	ŋ	TrVC	k	ɪ	t	CVC	TrVC.CVC	+NPA	tɹaʊŋkɪt
tl	aʊ	ŋ	TlVC	k	ɪ	k	CVC	TlVC.CVC	+NPA	tlaʊŋkɪk
tɹ	aʊ	ŋ	TrVC	k	ɪ	k	CVC	TrVC.CVC	+NPA	tɹaʊŋkɪk
tl	aʊ	ŋ	TlVC	k	ɪ	s	CVC	TlVC.CVC	+NPA	tlaʊŋkɪs
tɹ	aʊ	ŋ	TrVC	k	ɪ	s	CVC	TrVC.CVC	+NPA	tɹaʊŋkɪs
tl	aʊ	ŋ	TlVC	k	ʊ	m	CVC	TlVC.CVC	+NPA	tlaʊŋkʊm
tɹ	aʊ	ŋ	TrVC	k	ʊ	m	CVC	TrVC.CVC	+NPA	tɹaʊŋkʊm
tl	aʊ	ŋ	TlVC	k	ʊ	n	CVC	TlVC.CVC	+NPA	tlaʊŋkʊn
tɹ	aʊ	ŋ	TrVC	k	ʊ	n	CVC	TrVC.CVC	+NPA	tɹaʊŋkʊn
tl	aʊ	ŋ	TlVC	k	ʊ	p	CVC	TlVC.CVC	+NPA	tlaʊŋkʊp
tɹ	aʊ	ŋ	TrVC	k	ʊ	p	CVC	TrVC.CVC	+NPA	tɹaʊŋkʊp
tl	aʊ	ŋ	TlVC	k	ʊ	t	CVC	TlVC.CVC	+NPA	tlaʊŋkʊt
tɹ	aʊ	ŋ	TrVC	k	ʊ	t	CVC	TrVC.CVC	+NPA	tɹaʊŋkʊt
tl	aʊ	ŋ	TlVC	k	ʊ	k	CVC	TlVC.CVC	+NPA	tlaʊŋkʊk
tɹ	aʊ	ŋ	TrVC	k	ʊ	k	CVC	TrVC.CVC	+NPA	tɹaʊŋkʊk
tl	aʊ	ŋ	TlVC	k	ʊ	s	CVC	TlVC.CVC	+NPA	tlaʊŋkʊs
tɹ	aʊ	ŋ	TrVC	k	ʊ	s	CVC	TrVC.CVC	+NPA	tɹaʊŋkʊs
tl	aʊ	ŋ	TlVC	k	ɛ	m	CVC	TlVC.CVC	+NPA	tlaʊŋkɛm
tɹ	aʊ	ŋ	TrVC	k	ɛ	m	CVC	TrVC.CVC	+NPA	tɹaʊŋkɛm
tl	aʊ	ŋ	TlVC	k	ɛ	n	CVC	TlVC.CVC	+NPA	tlaʊŋkɛn
tɹ	aʊ	ŋ	TrVC	k	ɛ	n	CVC	TrVC.CVC	+NPA	tɹaʊŋkɛn
tl	aʊ	ŋ	TlVC	k	ɛ	p	CVC	TlVC.CVC	+NPA	tlaʊŋkɛp
tɹ	aʊ	ŋ	TrVC	k	ɛ	p	CVC	TrVC.CVC	+NPA	tɹaʊŋkɛp
tl	aʊ	ŋ	TlVC	k	ɛ	t	CVC	TlVC.CVC	+NPA	tlaʊŋkɛt
tɹ	aʊ	ŋ	TrVC	k	ɛ	t	CVC	TrVC.CVC	+NPA	tɹaʊŋkɛt
tl	aʊ	ŋ	TlVC	k	ɛ	k	CVC	TlVC.CVC	+NPA	tlaʊŋkɛk
tɹ	aʊ	ŋ	TrVC	k	ɛ	k	CVC	TrVC.CVC	+NPA	tɹaʊŋkɛk
tl	aʊ	ŋ	TlVC	k	ɛ	s	CVC	TlVC.CVC	+NPA	tlaʊŋkɛs
tɹ	aʊ	ŋ	TrVC	k	ɛ	s	CVC	TrVC.CVC	+NPA	tɹaʊŋkɛs
tl	aʊ	ŋ	TlVC	k	æ	m	CVC	TlVC.CVC	+NPA	tlaʊŋkæm
tɹ	aʊ	ŋ	TrVC	k	æ	m	CVC	TrVC.CVC	+NPA	tɹaʊŋkæm
tl	aʊ	ŋ	TlVC	k	æ	n	CVC	TlVC.CVC	+NPA	tlaʊŋkæn
tɹ	aʊ	ŋ	TrVC	k	æ	n	CVC	TrVC.CVC	+NPA	tɹaʊŋkæn
tl	aʊ	ŋ	TlVC	k	æ	p	CVC	TlVC.CVC	+NPA	tlaʊŋkæp
tɹ	aʊ	ŋ	TrVC	k	æ	p	CVC	TrVC.CVC	+NPA	tɹaʊŋkæp
tl	aʊ	ŋ	TlVC	k	æ	t	CVC	TlVC.CVC	+NPA	tlaʊŋkæt
tɹ	aʊ	ŋ	TrVC	k	æ	t	CVC	TrVC.CVC	+NPA	tɹaʊŋkæt
tl	aʊ	ŋ	TlVC	k	æ	k	CVC	TlVC.CVC	+NPA	tlaʊŋkæk
tɹ	aʊ	ŋ	TrVC	k	æ	k	CVC	TrVC.CVC	+NPA	tɹaʊŋkæk
tl	aʊ	ŋ	TlVC	k	æ	s	CVC	TlVC.CVC	+NPA	tlaʊŋkæs
tɹ	aʊ	ŋ	TrVC	k	æ	s	CVC	TrVC.CVC	+NPA	tɹaʊŋkæs
tl	aʊ	ŋ	TlVC	b	ɪ	m	CVC	TlVC.CVC	-NPA	tlaʊŋbɪm
tɹ	aʊ	ŋ	TrVC	b	ɪ	m	CVC	TrVC.CVC	-NPA	tɹaʊŋbɪm
tl	aʊ	ŋ	TlVC	b	ɪ	n	CVC	TlVC.CVC	-NPA	tlaʊŋbɪn
tɹ	aʊ	ŋ	TrVC	b	ɪ	n	CVC	TrVC.CVC	-NPA	tɹaʊŋbɪn
tl	aʊ	ŋ	TlVC	b	ɪ	p	CVC	TlVC.CVC	-NPA	tlaʊŋbɪp
tɹ	aʊ	ŋ	TrVC	b	ɪ	p	CVC	TrVC.CVC	-NPA	tɹaʊŋbɪp
tl	aʊ	ŋ	TlVC	b	ɪ	t	CVC	TlVC.CVC	-NPA	tlaʊŋbɪt
tɹ	aʊ	ŋ	TrVC	b	ɪ	t	CVC	TrVC.CVC	-NPA	tɹaʊŋbɪt
tl	aʊ	ŋ	TlVC	b	ɪ	k	CVC	TlVC.CVC	-NPA	tlaʊŋbɪk
tɹ	aʊ	ŋ	TrVC	b	ɪ	k	CVC	TrVC.CVC	-NPA	tɹaʊŋbɪk
tl	aʊ	ŋ	TlVC	b	ɪ	s	CVC	TlVC.CVC	-NPA	tlaʊŋbɪs
tɹ	aʊ	ŋ	TrVC	b	ɪ	s	CVC	TrVC.CVC	-NPA	tɹaʊŋbɪs
tl	aʊ	ŋ	TlVC	b	ʊ	m	CVC	TlVC.CVC	-NPA	tlaʊŋbʊm
tɹ	aʊ	ŋ	TrVC	b	ʊ	m	CVC	TrVC.CVC	-NPA	tɹaʊŋbʊm
tl	aʊ	ŋ	TlVC	b	ʊ	n	CVC	TlVC.CVC	-NPA	tlaʊŋbʊn
tɹ	aʊ	ŋ	TrVC	b	ʊ	n	CVC	TrVC.CVC	-NPA	tɹaʊŋbʊn
tl	aʊ	ŋ	TlVC	b	ʊ	p	CVC	TlVC.CVC	-NPA	tlaʊŋbʊp
tɹ	aʊ	ŋ	TrVC	b	ʊ	p	CVC	TrVC.CVC	-NPA	tɹaʊŋbʊp
tl	aʊ	ŋ	TlVC	b	ʊ	t	CVC	TlVC.CVC	-NPA	tlaʊŋbʊt
tɹ	aʊ	ŋ	TrVC	b	ʊ	t	CVC	TrVC.CVC	-NPA	tɹaʊŋbʊt
tl	aʊ	ŋ	TlVC	b	ʊ	k	CVC	TlVC.CVC	-NPA	tlaʊŋbʊk
tɹ	aʊ	ŋ	TrVC	b	ʊ	k	CVC	TrVC.CVC	-NPA	tɹaʊŋbʊk
tl	aʊ	ŋ	TlVC	b	ʊ	s	CVC	TlVC.CVC	-NPA	tlaʊŋbʊs
tɹ	aʊ	ŋ	TrVC	b	ʊ	s	CVC	TrVC.CVC	-NPA	tɹaʊŋbʊs
tl	aʊ	ŋ	TlVC	b	ɛ	m	CVC	TlVC.CVC	-NPA	tlaʊŋbɛm
tɹ	aʊ	ŋ	TrVC	b	ɛ	m	CVC	TrVC.CVC	-NPA	tɹaʊŋbɛm
tl	aʊ	ŋ	TlVC	b	ɛ	n	CVC	TlVC.CVC	-NPA	tlaʊŋbɛn
tɹ	aʊ	ŋ	TrVC	b	ɛ	n	CVC	TrVC.CVC	-NPA	tɹaʊŋbɛn
tl	aʊ	ŋ	TlVC	b	ɛ	p	CVC	TlVC.CVC	-NPA	tlaʊŋbɛp
tɹ	aʊ	ŋ	TrVC	b	ɛ	p	CVC	TrVC.CVC	-NPA	tɹaʊŋbɛp
tl	aʊ	ŋ	TlVC	b	ɛ	t	CVC	TlVC.CVC	-NPA	tlaʊŋbɛt
tɹ	aʊ	ŋ	TrVC	b	ɛ	t	CVC	TrVC.CVC	-NPA	tɹaʊŋbɛt
tl	aʊ	ŋ	TlVC	b	ɛ	k	CVC	TlVC.CVC	-NPA	tlaʊŋbɛk
tɹ	aʊ	ŋ	TrVC	b	ɛ	k	CVC	TrVC.CVC	-NPA	tɹaʊŋbɛk
tl	aʊ	ŋ	TlVC	b	ɛ	s	CVC	TlVC.CVC	-NPA	tlaʊŋbɛs
tɹ	aʊ	ŋ	TrVC	b	ɛ	s	CVC	TrVC.CVC	-NPA	tɹaʊŋbɛs
tl	aʊ	ŋ	TlVC	b	æ	m	CVC	TlVC.CVC	-NPA	tlaʊŋbæm
tɹ	aʊ	ŋ	TrVC	b	æ	m	CVC	TrVC.CVC	-NPA	tɹaʊŋbæm
tl	aʊ	ŋ	TlVC	b	æ	n	CVC	TlVC.CVC	-NPA	tlaʊŋbæn
tɹ	aʊ	ŋ	TrVC	b	æ	n	CVC	TrVC.CVC	-NPA	tɹaʊŋbæn
tl	aʊ	ŋ	TlVC	b	æ	p	CVC	TlVC.CVC	-NPA	tlaʊŋbæp
tɹ	aʊ	ŋ	TrVC	b	æ	p	CVC	TrVC.CVC	-NPA	tɹaʊŋbæp
tl	aʊ	ŋ	TlVC	b	æ	t	CVC	TlVC.CVC	-NPA	tlaʊŋbæt
tɹ	aʊ	ŋ	TrVC	b	æ	t	CVC	TrVC.CVC	-NPA	tɹaʊŋbæt
tl	aʊ	ŋ	TlVC	b	æ	k	CVC	TlVC.CVC	-NPA	tlaʊŋbæk
tɹ	aʊ	ŋ	TrVC	b	æ	k	CVC	TrVC.CVC	-NPA	tɹaʊŋbæk
tl	aʊ	ŋ	TlVC	b	æ	s	CVC	TlVC.CVC	-NPA	tlaʊŋbæs
tɹ	aʊ	ŋ	TrVC	b	æ	s	CVC	TrVC.CVC	-NPA	tɹaʊŋbæs
tl	aʊ	ŋ	TlVC	d	ɪ	m	CVC	TlVC.CVC	-NPA	tlaʊŋdɪm
tɹ	aʊ	ŋ	TrVC	d	ɪ	m	CVC	TrVC.CVC	-NPA	tɹaʊŋdɪm
tl	aʊ	ŋ	TlVC	d	ɪ	n	CVC	TlVC.CVC	-NPA	tlaʊŋdɪn
tɹ	aʊ	ŋ	TrVC	d	ɪ	n	CVC	TrVC.CVC	-NPA	tɹaʊŋdɪn
tl	aʊ	ŋ	TlVC	d	ɪ	p	CVC	TlVC.CVC	-NPA	tlaʊŋdɪp
tɹ	aʊ	ŋ	TrVC	d	ɪ	p	CVC	TrVC.CVC	-NPA	tɹaʊŋdɪp
tl	aʊ	ŋ	TlVC	d	ɪ	t	CVC	TlVC.CVC	-NPA	tlaʊŋdɪt
tɹ	aʊ	ŋ	TrVC	d	ɪ	t	CVC	TrVC.CVC	-NPA	tɹaʊŋdɪt
tl	aʊ	ŋ	TlVC	d	ɪ	k	CVC	TlVC.CVC	-NPA	tlaʊŋdɪk
tɹ	aʊ	ŋ	TrVC	d	ɪ	k	CVC	TrVC.CVC	-NPA	tɹaʊŋdɪk
tl	aʊ	ŋ	TlVC	d	ɪ	s	CVC	TlVC.CVC	-NPA	tlaʊŋdɪs
tɹ	aʊ	ŋ	TrVC	d	ɪ	s	CVC	TrVC.CVC	-NPA	tɹaʊŋdɪs
tl	aʊ	ŋ	TlVC	d	ʊ	m	CVC	TlVC.CVC	-NPA	tlaʊŋdʊm
tɹ	aʊ	ŋ	TrVC	d	ʊ	m	CVC	TrVC.CVC	-NPA	tɹaʊŋdʊm
tl	aʊ	ŋ	TlVC	d	ʊ	n	CVC	TlVC.CVC	-NPA	tlaʊŋdʊn
tɹ	aʊ	ŋ	TrVC	d	ʊ	n	CVC	TrVC.CVC	-NPA	tɹaʊŋdʊn
tl	aʊ	ŋ	TlVC	d	ʊ	p	CVC	TlVC.CVC	-NPA	tlaʊŋdʊp
tɹ	aʊ	ŋ	TrVC	d	ʊ	p	CVC	TrVC.CVC	-NPA	tɹaʊŋdʊp
tl	aʊ	ŋ	TlVC	d	ʊ	t	CVC	TlVC.CVC	-NPA	tlaʊŋdʊt
tɹ	aʊ	ŋ	TrVC	d	ʊ	t	CVC	TrVC.CVC	-NPA	tɹaʊŋdʊt
tl	aʊ	ŋ	TlVC	d	ʊ	k	CVC	TlVC.CVC	-NPA	tlaʊŋdʊk
tɹ	aʊ	ŋ	TrVC	d	ʊ	k	CVC	TrVC.CVC	-NPA	tɹaʊŋdʊk
tl	aʊ	ŋ	TlVC	d	ʊ	s	CVC	TlVC.CVC	-NPA	tlaʊŋdʊs
